id,nome,regiao,umidade,velocidade_vento,temperatura,nivel_fumaca,nivel_risco,data_medicao,latitude,longitude,estado
23650,Foco #23650,Cerrado,46,10.6,45,79,alto,2025-03-10 16:45:00+00,-1528786,-4791319,GOIÁS
23651,Foco #23651,Cerrado,36,8.8,33.6,91,baixo,2025-03-10 16:45:00+00,-1241728,-4515997,BAHIA
23652,Foco #23652,Cerrado,33,14.2,35.8,94,alto,2025-03-10 16:45:00+00,-1334172,-4720991,GOIÁS
23653,Foco #23653,Cerrado,47,14.6,33.1,57,medio,2025-03-10 16:45:00+00,-991652,-4379755,PIAUÍ
23654,Foco #23654,Cerrado,21,5.5,35.5,91,medio,2025-03-10 16:45:00+00,-1242376,-4408468,BAHIA
23655,Foco #23655,Cerrado,47,22.6,32.5,94,alto,2025-03-10 16:45:00+00,-1293579,-463788,GOIÁS
23656,Foco #23656,Cerrado,51,23.1,39,64,alto,2025-03-10 16:45:00+00,-1191028,-4674066,TOCANTINS
23657,Foco #23657,Cerrado,21,14.9,41.8,41,critico,2025-03-10 16:45:00+00,-146463,-4475172,MINAS GERAIS
23658,Foco #23658,Cerrado,30,17.1,36.4,46,critico,2025-03-10 16:45:00+00,-1533682,-4733197,GOIÁS
23659,Foco #23659,Cerrado,25,22,36,99,baixo,2025-03-10 16:45:00+00,-1430498,-4587306,BAHIA
23660,Foco #23660,Cerrado,46,21,43.7,44,alto,2025-03-10 16:45:00+00,-1465289,-4824178,GOIÁS
23661,Foco #23661,Amazônia,52,20.8,30.8,52,alto,2025-03-10 16:45:00+00,-1255344,-5473993,MATO GROSSO
23662,Foco #23662,Cerrado,57,8.4,30.5,79,alto,2025-03-10 16:45:00+00,-1084581,-4799188,TOCANTINS
23663,Foco #23663,Cerrado,57,6.4,36.2,46,alto,2025-03-10 16:45:00+00,-1153704,-4673637,TOCANTINS
23664,Foco #23664,Cerrado,58,21.6,41.8,64,medio,2025-03-10 16:45:00+00,-1378829,-4375724,BAHIA
23665,Foco #23665,Cerrado,59,7.8,35.6,69,medio,2025-03-10 16:45:00+00,-1546268,-4792273,GOIÁS
23666,Foco #23666,Cerrado,55,19.7,43.1,44,alto,2025-03-10 16:45:00+00,-1263551,-4694442,TOCANTINS
23667,Foco #23667,Caatinga,51,7.2,38.7,77,baixo,2025-03-10 16:45:00+00,-1113603,-4337404,BAHIA
23668,Foco #23668,Cerrado,40,15.8,42.5,91,critico,2025-03-10 16:45:00+00,-1576097,-4777388,DISTRITO FEDERAL
23669,Foco #23669,Cerrado,22,13.1,37.8,91,alto,2025-03-10 16:45:00+00,-1430469,-4385113,BAHIA
23670,Foco #23670,Cerrado,41,16,34.3,40,alto,2025-03-10 16:45:00+00,-1117774,-4782279,TOCANTINS
23671,Foco #23671,Cerrado,26,5.7,33.7,41,critico,2025-03-10 16:45:00+00,-1579085,-4371681,MINAS GERAIS
23672,Foco #23672,Cerrado,22,20.3,31.1,53,alto,2025-03-10 16:45:00+00,-1571246,-4625418,MINAS GERAIS
23673,Foco #23673,Cerrado,30,5.2,41.8,61,critico,2025-03-10 16:45:00+00,-1280035,-4687685,TOCANTINS
23674,Foco #23674,Cerrado,60,19.5,41.4,36,medio,2025-03-10 16:45:00+00,-153226,-4507041,MINAS GERAIS
23675,Foco #23675,Cerrado,58,18.1,44.8,36,medio,2025-03-10 16:45:00+00,-1532856,-4639288,MINAS GERAIS
23676,Foco #23676,Cerrado,26,23,41.6,63,baixo,2025-03-10 16:45:00+00,-1327878,-4719517,GOIÁS
23677,Foco #23677,Cerrado,56,9.3,35.4,82,baixo,2025-03-10 16:45:00+00,-1283184,-4697011,TOCANTINS
23678,Foco #23678,Amazônia,28,23.9,35.9,54,medio,2025-03-10 16:45:00+00,-1230056,-5512354,MATO GROSSO
23679,Foco #23679,Cerrado,20,19.7,40.1,42,alto,2025-03-10 16:45:00+00,-14897,-4833858,GOIÁS
23680,Foco #23680,Cerrado,42,16.4,36.3,89,critico,2025-03-10 16:45:00+00,-1531128,-4628133,MINAS GERAIS
23681,Foco #23681,Caatinga,53,12.7,40,82,alto,2025-03-10 16:45:00+00,-834186,-401651,PERNAMBUCO
23682,Foco #23682,Cerrado,28,24.8,38.2,99,medio,2025-03-10 16:45:00+00,-1551611,-4590826,MINAS GERAIS
23683,Foco #23683,Cerrado,54,25,42.6,52,medio,2025-03-10 16:45:00+00,-1595415,-4330824,MINAS GERAIS
23684,Foco #23684,Cerrado,53,6.2,31,68,critico,2025-03-10 16:45:00+00,-1311745,-4787113,TOCANTINS
23685,Foco #23685,Cerrado,21,5.2,42.3,99,medio,2025-03-10 16:45:00+00,-1436092,-4385133,MINAS GERAIS
23686,Foco #23686,Cerrado,40,7,37.2,35,baixo,2025-03-10 16:45:00+00,-1155366,-4766888,TOCANTINS
23687,Foco #23687,Cerrado,54,8.5,44.7,83,alto,2025-03-10 16:45:00+00,-1328265,-4719818,GOIÁS
23688,Foco #23688,Cerrado,25,22.8,36.8,89,critico,2025-03-10 16:45:00+00,-1462503,-4821626,GOIÁS
23689,Foco #23689,Cerrado,23,8.1,42.3,99,alto,2025-03-10 16:45:00+00,-1177384,-4682232,TOCANTINS
23690,Foco #23690,Cerrado,24,23.4,32.2,86,alto,2025-03-10 16:45:00+00,-1242078,-4515939,BAHIA
23691,Foco #23691,Caatinga,49,11.6,36,75,medio,2025-03-10 16:45:00+00,-863558,-410084,PERNAMBUCO
23692,Foco #23692,Amazônia,45,5,45,43,alto,2025-03-10 16:45:00+00,-1236771,-5416626,MATO GROSSO
23693,Foco #23693,Cerrado,51,14,33.9,82,critico,2025-03-10 16:45:00+00,-1289101,-4689468,TOCANTINS
23694,Foco #23694,Caatinga,54,18.5,41.3,33,alto,2025-03-10 16:45:00+00,-1113317,-4340449,BAHIA
23695,Foco #23695,Cerrado,24,11.2,41.3,52,baixo,2025-03-10 16:45:00+00,-1180203,-4501865,BAHIA
23696,Foco #23696,Cerrado,37,9.7,31.1,32,alto,2025-03-10 16:45:00+00,-1191364,-4674012,TOCANTINS
23697,Foco #23697,Cerrado,48,11.8,34.3,94,baixo,2025-03-10 16:45:00+00,-1195991,-4769663,TOCANTINS
23698,Foco #23698,Cerrado,32,9.9,40.7,85,baixo,2025-03-10 16:45:00+00,-993375,-4358672,BAHIA
23699,Foco #23699,Cerrado,56,21.5,37.3,35,baixo,2025-03-10 16:45:00+00,-1082661,-453661,BAHIA
23700,Foco #23700,Cerrado,44,11,33.7,85,critico,2025-03-10 16:45:00+00,-1101942,-4555353,BAHIA
23701,Foco #23701,Cerrado,31,9.3,44.7,90,alto,2025-03-10 16:45:00+00,-1546435,-5154756,GOIÁS
23702,Foco #23702,Cerrado,60,6,32.5,30,alto,2025-03-10 16:45:00+00,-1400855,-4493521,BAHIA
23703,Foco #23703,Cerrado,36,20.4,36.6,30,medio,2025-03-10 16:45:00+00,-1332224,-4779448,TOCANTINS
23704,Foco #23704,Cerrado,45,6.5,36,58,baixo,2025-03-10 16:45:00+00,-1130448,-4783176,TOCANTINS
23705,Foco #23705,Cerrado,24,18.5,30.5,91,alto,2025-03-10 16:45:00+00,-935255,-4593758,MARANHÃO
23706,Foco #23706,Cerrado,37,13.1,41.3,81,alto,2025-03-10 16:45:00+00,-1110795,-4782732,TOCANTINS
23707,Foco #23707,Cerrado,38,20.6,35.7,44,baixo,2025-03-10 16:45:00+00,-1230255,-4536403,BAHIA
23708,Foco #23708,Cerrado,43,16.4,33.8,99,medio,2025-03-10 16:45:00+00,-1474706,-4810373,GOIÁS
23709,Foco #23709,Cerrado,56,10.4,30.2,38,baixo,2025-03-10 16:45:00+00,-1144699,-4350277,BAHIA
23710,Foco #23710,Cerrado,44,9.5,40.8,38,alto,2025-03-10 16:45:00+00,-1157794,-4791739,TOCANTINS
23711,Foco #23711,Cerrado,29,22.8,41.6,88,critico,2025-03-10 16:45:00+00,-1183561,-4493446,BAHIA
23712,Foco #23712,Cerrado,32,21.2,42.5,82,baixo,2025-03-10 16:45:00+00,-1466408,-4824762,GOIÁS
23713,Foco #23713,Cerrado,41,10.7,34.4,69,alto,2025-03-10 16:45:00+00,-1464153,-4474434,MINAS GERAIS
23714,Foco #23714,Cerrado,46,10.4,36.1,79,alto,2025-03-10 16:45:00+00,-1465481,-4830129,GOIÁS
23715,Foco #23715,Cerrado,35,11.3,41.7,73,medio,2025-03-10 16:45:00+00,-1435244,-4612363,GOIÁS
23716,Foco #23716,Caatinga,53,24.9,38.7,77,medio,2025-03-10 16:45:00+00,-81358,-4039495,PERNAMBUCO
23717,Foco #23717,Cerrado,32,6.7,39.2,38,baixo,2025-03-10 16:45:00+00,-96659,-4821054,TOCANTINS
23718,Foco #23718,Cerrado,60,12.3,31.8,44,medio,2025-03-10 16:45:00+00,-1355834,-4821498,GOIÁS
23719,Foco #23719,Amazônia,38,17,43.7,75,alto,2025-03-10 16:45:00+00,-1059765,-5434968,MATO GROSSO
23720,Foco #23720,Caatinga,46,16.3,32.7,37,alto,2025-03-10 16:45:00+00,-83667,-4039521,PERNAMBUCO
23721,Foco #23721,Cerrado,60,14.1,30.6,59,alto,2025-03-10 16:45:00+00,-1109777,-4787211,TOCANTINS
23722,Foco #23722,Cerrado,47,19.8,34.5,64,medio,2025-03-10 16:45:00+00,-1190949,-4991732,TOCANTINS
23723,Foco #23723,Caatinga,25,7.9,34.7,54,alto,2025-03-10 16:45:00+00,-1016952,-4023053,BAHIA
23724,Foco #23724,Cerrado,53,16.3,31.5,92,medio,2025-03-10 16:45:00+00,-1586315,-4626282,MINAS GERAIS
23725,Foco #23725,Cerrado,20,18.8,33.3,83,medio,2025-03-10 16:45:00+00,-1246518,-5855928,MATO GROSSO
23726,Foco #23726,Cerrado,42,22.2,43.6,92,baixo,2025-03-10 16:45:00+00,-1632044,-4698221,MINAS GERAIS
23727,Foco #23727,Cerrado,60,21.3,35.3,46,medio,2025-03-10 16:45:00+00,-1017698,-4538778,PIAUÍ
23728,Foco #23728,Cerrado,20,21,32.7,81,alto,2025-03-10 16:45:00+00,-1685452,-4952626,GOIÁS
23729,Foco #23729,Caatinga,21,23.4,35.7,89,critico,2025-03-10 16:45:00+00,-1189578,-42823,BAHIA
23730,Foco #23730,Cerrado,23,21.2,41.4,56,baixo,2025-03-10 16:45:00+00,-1488638,-4698814,GOIÁS
23731,Foco #23731,Cerrado,46,20,35,55,alto,2025-03-10 16:45:00+00,-1357443,-4758255,GOIÁS
23732,Foco #23732,Cerrado,56,12.7,32.1,82,medio,2025-03-10 16:45:00+00,-1604308,-5093084,GOIÁS
23733,Foco #23733,Caatinga,53,9.3,37.9,97,critico,2025-03-10 16:45:00+00,-974996,-4361547,BAHIA
23734,Foco #23734,Cerrado,49,24,45,91,medio,2025-03-10 16:45:00+00,-938959,-4585535,MARANHÃO
23735,Foco #23735,Cerrado,30,6.5,43.8,66,baixo,2025-03-10 16:45:00+00,-1276182,-4490349,BAHIA
23736,Foco #23736,Caatinga,59,7,41.5,34,medio,2025-03-10 16:45:00+00,-1232386,-4231479,BAHIA
23737,Foco #23737,Mata Atlântica,40,9.9,38.5,51,alto,2025-03-10 16:45:00+00,-1532943,-414328,BAHIA
23738,Foco #23738,Cerrado,28,21.9,35.2,48,baixo,2025-03-10 16:45:00+00,-1280701,-4687576,TOCANTINS
23739,Foco #23739,Cerrado,31,24.2,44.3,85,medio,2025-03-10 16:45:00+00,-1252218,-4730794,TOCANTINS
23740,Foco #23740,Cerrado,28,11,39.5,66,baixo,2025-03-10 16:45:00+00,-1085345,-4721046,TOCANTINS
23741,Foco #23741,Cerrado,21,9.4,31.5,63,alto,2025-03-10 16:45:00+00,-119274,-499186,TOCANTINS
23742,Foco #23742,Cerrado,34,15.6,32.8,62,alto,2025-03-10 16:45:00+00,-1434073,-4511118,BAHIA
23743,Foco #23743,Cerrado,48,18.6,30.5,94,medio,2025-03-10 16:45:00+00,-1180885,-4503803,BAHIA
23744,Foco #23744,Cerrado,39,9.8,34.1,96,critico,2025-03-10 16:45:00+00,-1330894,-4757146,GOIÁS
23745,Foco #23745,Cerrado,48,5.3,33.2,53,critico,2025-03-10 16:45:00+00,-1616845,-4568793,MINAS GERAIS
23746,Foco #23746,Cerrado,53,14.3,35.5,39,baixo,2025-03-10 16:45:00+00,-1114141,-4789049,TOCANTINS
23747,Foco #23747,Cerrado,35,12.7,42.1,49,baixo,2025-03-10 16:45:00+00,-1276706,-5054008,TOCANTINS
23748,Foco #23748,Cerrado,24,15.9,33.2,98,medio,2025-03-10 16:45:00+00,-1560323,-5247703,MATO GROSSO
23749,Foco #23749,Cerrado,46,7.4,41.6,31,alto,2025-03-10 16:45:00+00,-1467295,-482539,GOIÁS
23750,Foco #23750,Cerrado,28,6.4,44.7,75,alto,2025-03-10 16:45:00+00,-991551,-4921687,TOCANTINS
23751,Foco #23751,Cerrado,33,10.8,38.4,58,baixo,2025-03-10 16:45:00+00,-1400006,-4494886,BAHIA
23752,Foco #23752,Cerrado,30,13,37.6,93,baixo,2025-03-10 16:45:00+00,-1596534,-4485349,MINAS GERAIS
23753,Foco #23753,Cerrado,30,19.1,38.3,78,alto,2025-03-10 16:45:00+00,-1090536,-4645224,TOCANTINS
23754,Foco #23754,Cerrado,25,11.3,30.3,44,medio,2025-03-10 16:45:00+00,-1490023,-482849,GOIÁS
23755,Foco #23755,Cerrado,25,18.3,44,62,alto,2025-03-10 16:45:00+00,-1110163,-4787511,TOCANTINS
23756,Foco #23756,Cerrado,24,19.5,32.2,91,medio,2025-03-10 16:45:00+00,-1276346,-5054061,TOCANTINS
23757,Foco #23757,Cerrado,52,12.2,34.2,93,critico,2025-03-10 16:45:00+00,-957066,-4565664,PIAUÍ
23758,Foco #23758,Cerrado,50,9.6,41.7,97,critico,2025-03-10 16:45:00+00,-1729943,-4926279,GOIÁS
23759,Foco #23759,Cerrado,58,7,41.6,75,baixo,2025-03-10 16:45:00+00,-1204897,-5090467,MATO GROSSO
23760,Foco #23760,Cerrado,43,9.3,31.3,55,critico,2025-03-10 16:45:00+00,-1492983,-4690062,GOIÁS
23761,Foco #23761,Cerrado,30,9,40.5,63,alto,2025-03-10 16:45:00+00,-1449572,-4842421,GOIÁS
23762,Foco #23762,Cerrado,38,13.2,43.9,47,critico,2025-03-10 16:45:00+00,-935178,-4597718,MARANHÃO
23763,Foco #23763,Cerrado,32,23.7,42.5,76,baixo,2025-03-10 16:45:00+00,-1281146,-468603,TOCANTINS
23764,Foco #23764,Cerrado,24,7,45,86,alto,2025-03-10 16:45:00+00,-1535023,-4782515,GOIÁS
23765,Foco #23765,Cerrado,26,14.2,33.5,93,alto,2025-03-10 16:45:00+00,-1090875,-4645169,TOCANTINS
23766,Foco #23766,Cerrado,47,14.8,39.4,53,medio,2025-03-10 16:45:00+00,-1366545,-478746,GOIÁS
23767,Foco #23767,Mata Atlântica,33,8.3,34,57,medio,2025-03-10 16:45:00+00,-1485622,-3928343,BAHIA
23768,Foco #23768,Cerrado,32,9.3,43.7,82,medio,2025-03-10 16:45:00+00,-1439405,-471718,GOIÁS
23769,Foco #23769,Cerrado,36,22.5,38.4,86,baixo,2025-03-10 16:45:00+00,-1579242,-4368147,MINAS GERAIS
23770,Foco #23770,Cerrado,20,23.3,37.3,78,medio,2025-03-10 16:45:00+00,-1604947,-5092035,GOIÁS
23771,Foco #23771,Cerrado,42,9.4,32.6,49,critico,2025-03-10 16:45:00+00,-13114,-4789342,TOCANTINS
23772,Foco #23772,Cerrado,26,15.8,36.4,60,critico,2025-03-10 16:45:00+00,-1017827,-4539578,PIAUÍ
23773,Foco #23773,Cerrado,36,5.5,40.8,70,baixo,2025-03-10 16:45:00+00,-1186283,-4496742,BAHIA
23774,Foco #23774,Cerrado,48,12.8,40.6,59,alto,2025-03-10 16:45:00+00,-1226597,-5012131,TOCANTINS
23775,Foco #23775,Cerrado,32,21.1,41.1,48,critico,2025-03-10 16:45:00+00,-1312036,-4784521,TOCANTINS
23776,Foco #23776,Cerrado,48,21,37.4,56,critico,2025-03-10 16:45:00+00,-1153168,-4695731,TOCANTINS
23777,Foco #23777,Cerrado,28,10.9,40.6,65,medio,2025-03-10 16:45:00+00,-100338,-4401614,PIAUÍ
23778,Foco #23778,Cerrado,23,17.5,33.4,94,alto,2025-03-10 16:45:00+00,-975361,-4781546,TOCANTINS
23779,Foco #23779,Cerrado,44,11.6,38.2,77,medio,2025-03-10 16:45:00+00,-1375388,-4871305,GOIÁS
23780,Foco #23780,Cerrado,38,5.1,41.7,84,critico,2025-03-10 16:45:00+00,-1581874,-4626282,MINAS GERAIS
23781,Foco #23781,Cerrado,31,17.3,39.7,67,baixo,2025-03-10 16:45:00+00,-1493321,-4687816,GOIÁS
23782,Foco #23782,Cerrado,34,18.9,36.8,100,medio,2025-03-10 16:45:00+00,-1494309,-4692047,GOIÁS
23783,Foco #23783,Cerrado,21,22.2,39.9,56,medio,2025-03-10 16:45:00+00,-1572471,-4626707,MINAS GERAIS
23784,Foco #23784,Cerrado,27,9.4,44.1,34,medio,2025-03-10 16:45:00+00,-1485356,-4722026,GOIÁS
23785,Foco #23785,Cerrado,51,10,37.3,30,baixo,2025-03-10 16:45:00+00,-1400572,-4493975,BAHIA
23786,Foco #23786,Cerrado,23,16.9,39.5,73,critico,2025-03-10 16:45:00+00,-962444,-4606048,MARANHÃO
23787,Foco #23787,Cerrado,45,14.4,40,52,medio,2025-03-10 16:45:00+00,-132729,-4647862,GOIÁS
23788,Foco #23788,Cerrado,21,20.7,37.7,30,baixo,2025-03-10 16:45:00+00,-1487514,-4833075,GOIÁS
23789,Foco #23789,Cerrado,45,23.9,44.1,83,baixo,2025-03-10 16:45:00+00,-93922,-4733521,TOCANTINS
23790,Foco #23790,Cerrado,42,22.1,41.9,43,medio,2025-03-10 16:45:00+00,-934829,-4597772,MARANHÃO
23791,Foco #23791,Cerrado,37,12.9,41.1,72,alto,2025-03-10 16:45:00+00,-1264835,-4696746,TOCANTINS
23792,Foco #23792,Cerrado,30,5.5,34.5,72,alto,2025-03-10 16:45:00+00,-1330561,-47572,GOIÁS
23793,Foco #23793,Caatinga,28,5.8,38.3,56,alto,2025-03-10 16:45:00+00,-804444,-3958189,PERNAMBUCO
23794,Foco #23794,Cerrado,55,8.5,36.7,73,critico,2025-03-10 16:45:00+00,-1463677,-4473702,MINAS GERAIS
23795,Foco #23795,Cerrado,55,13.4,35,48,alto,2025-03-10 16:45:00+00,-944125,-4736396,TOCANTINS
23796,Foco #23796,Cerrado,48,6.3,32,43,medio,2025-03-10 16:45:00+00,-1148096,-4497457,BAHIA
23797,Foco #23797,Cerrado,60,21.7,44,81,baixo,2025-03-10 16:45:00+00,-1013007,-4534565,PIAUÍ
23798,Foco #23798,Caatinga,57,16.2,31.1,60,critico,2025-03-10 16:45:00+00,-1166825,-4327218,BAHIA
23799,Foco #23799,Cerrado,39,13.4,33.8,35,critico,2025-03-10 16:45:00+00,-1579871,-4366795,MINAS GERAIS
23800,Foco #23800,Cerrado,56,22.2,43.9,63,critico,2025-03-10 16:45:00+00,-1265954,-4688544,TOCANTINS
23801,Foco #23801,Caatinga,58,7,34.7,37,medio,2025-03-10 16:45:00+00,-1460496,-4183148,BAHIA
23802,Foco #23802,Cerrado,49,13.2,32.2,88,critico,2025-03-10 16:45:00+00,-99282,-4683173,TOCANTINS
23803,Foco #23803,Cerrado,28,23.3,34.2,68,medio,2025-03-10 16:45:00+00,-1312879,-479238,TOCANTINS
23804,Foco #23804,Cerrado,49,12.6,32.9,73,critico,2025-03-10 16:45:00+00,-1363309,-4867177,GOIÁS
23805,Foco #23805,Cerrado,48,9,36.4,33,baixo,2025-03-10 16:45:00+00,-1290375,-4693285,TOCANTINS
23806,Foco #23806,Cerrado,34,19.2,42.7,68,baixo,2025-03-10 16:45:00+00,-1007015,-4818146,TOCANTINS
23807,Foco #23807,Cerrado,37,15.4,30.8,93,critico,2025-03-10 16:45:00+00,-1374877,-4808909,GOIÁS
23808,Foco #23808,Caatinga,47,13.7,31.6,46,baixo,2025-03-10 16:45:00+00,-796258,-3872807,PERNAMBUCO
23809,Foco #23809,Cerrado,36,11.7,35.9,95,baixo,2025-03-10 16:45:00+00,-1071518,-4786577,TOCANTINS
23810,Foco #23810,Cerrado,54,5.4,40.5,53,baixo,2025-03-10 16:45:00+00,-1730577,-5058609,GOIÁS
23811,Foco #23811,Cerrado,48,7.5,40.2,93,alto,2025-03-10 16:45:00+00,-1492596,-4689758,GOIÁS
23812,Foco #23812,Cerrado,48,11.6,43.2,43,baixo,2025-03-10 16:45:00+00,-1153028,-4671527,TOCANTINS
23813,Foco #23813,Cerrado,40,24.5,34.8,76,baixo,2025-03-10 16:45:00+00,-1347725,-4723474,GOIÁS
23814,Foco #23814,Cerrado,44,20,42.3,93,critico,2025-03-10 16:45:00+00,-1561039,-4693075,GOIÁS
23815,Foco #23815,Cerrado,37,18.6,39.5,50,medio,2025-03-10 16:45:00+00,-1570138,-4627087,MINAS GERAIS
23816,Foco #23816,Cerrado,51,12.4,44.5,77,critico,2025-03-10 16:45:00+00,-1333406,-4811502,GOIÁS
23817,Foco #23817,Cerrado,23,17.4,30.2,80,baixo,2025-03-10 16:45:00+00,-15516,-4679615,MINAS GERAIS
23818,Foco #23818,Cerrado,45,7.9,31.8,99,medio,2025-03-10 16:45:00+00,-1118814,-4773486,TOCANTINS
23819,Foco #23819,Cerrado,35,12.6,37.1,81,medio,2025-03-10 16:45:00+00,-1149398,-4349952,BAHIA
23820,Foco #23820,Caatinga,34,14.5,40.4,49,alto,2025-03-10 16:45:00+00,-102541,-4236256,BAHIA
23821,Foco #23821,Cerrado,53,11.4,41,57,alto,2025-03-10 16:45:00+00,-1257848,-481222,TOCANTINS
23822,Foco #23822,Caatinga,23,22.4,30.5,51,critico,2025-03-10 16:45:00+00,-1390663,-40246,BAHIA
23823,Foco #23823,Cerrado,60,16.6,30.8,58,baixo,2025-03-10 16:45:00+00,-1320037,-4779279,TOCANTINS
23824,Foco #23824,Cerrado,49,16.5,31,62,critico,2025-03-10 16:45:00+00,-12906,-4690324,TOCANTINS
23825,Foco #23825,Cerrado,48,16,32.5,90,critico,2025-03-10 16:45:00+00,-1032893,-5031107,TOCANTINS
23826,Foco #23826,Cerrado,46,25,41.1,91,alto,2025-03-10 16:45:00+00,-1478003,-4749568,GOIÁS
23827,Foco #23827,Cerrado,59,16.6,38.1,77,alto,2025-03-10 16:45:00+00,-1492928,-4689705,GOIÁS
23828,Foco #23828,Cerrado,32,8.4,40.7,60,medio,2025-03-10 16:45:00+00,-1186702,-4497082,BAHIA
23829,Foco #23829,Cerrado,33,24.5,31.4,80,baixo,2025-03-10 16:45:00+00,-1464279,-4895667,GOIÁS
23830,Foco #23830,Cerrado,38,6.2,34.9,49,critico,2025-03-10 16:45:00+00,-1493202,-4691492,GOIÁS
23831,Foco #23831,Cerrado,27,16.8,38.6,81,baixo,2025-03-10 16:45:00+00,-1066729,-4902327,TOCANTINS
23832,Foco #23832,Caatinga,47,14.5,32.4,37,medio,2025-03-10 16:45:00+00,-865644,-3942649,BAHIA
23833,Foco #23833,Cerrado,38,17.6,38.4,78,medio,2025-03-10 16:45:00+00,-933458,-4575943,PIAUÍ
23834,Foco #23834,Cerrado,60,18.5,40.6,47,baixo,2025-03-10 16:45:00+00,-1187487,-4800665,TOCANTINS
23835,Foco #23835,Amazônia,28,21.4,39.3,93,medio,2025-03-10 16:45:00+00,-1083138,-5719422,MATO GROSSO
23836,Foco #23836,Cerrado,32,20.6,39.2,42,medio,2025-03-10 16:45:00+00,-1459284,-4834864,GOIÁS
23837,Foco #23837,Amazônia,53,13.9,37.4,57,medio,2025-03-10 16:45:00+00,-1024442,-5269854,MATO GROSSO
23838,Foco #23838,Cerrado,38,20.8,31.9,87,baixo,2025-03-10 16:45:00+00,-1379638,-4759799,GOIÁS
23839,Foco #23839,Cerrado,29,22,44.7,50,alto,2025-03-10 16:45:00+00,-1352316,-4724558,GOIÁS
23840,Foco #23840,Cerrado,22,6.1,44.6,40,critico,2025-03-10 16:45:00+00,-1462839,-4821572,GOIÁS
23841,Foco #23841,Cerrado,55,21.8,33.6,30,baixo,2025-03-10 16:45:00+00,-1166982,-4531435,BAHIA
23842,Foco #23842,Cerrado,54,12.6,42.2,89,medio,2025-03-10 16:45:00+00,-1381085,-4758113,GOIÁS
23843,Foco #23843,Cerrado,22,12.2,40.6,84,critico,2025-03-10 16:45:00+00,-126021,-4699346,TOCANTINS
23844,Foco #23844,Cerrado,45,7.2,39.3,87,baixo,2025-03-10 16:45:00+00,-1168186,-4427357,BAHIA
23845,Foco #23845,Cerrado,23,7.2,37.4,34,alto,2025-03-10 16:45:00+00,-1380861,-4758878,GOIÁS
23846,Foco #23846,Cerrado,27,20.4,39,90,alto,2025-03-10 16:45:00+00,-1306141,-4705599,TOCANTINS
23847,Foco #23847,Cerrado,32,17.6,33.7,90,alto,2025-03-10 16:45:00+00,-1188507,-449925,BAHIA
23848,Foco #23848,Cerrado,51,17.2,36.2,80,critico,2025-03-10 16:45:00+00,-1419831,-4606009,GOIÁS
23849,Foco #23849,Cerrado,59,13.2,35.4,62,alto,2025-03-10 16:45:00+00,-935608,-4573594,PIAUÍ
23850,Foco #23850,Cerrado,56,15.4,34,54,baixo,2025-03-10 16:45:00+00,-977301,-4631292,MARANHÃO
23851,Foco #23851,Amazônia,35,21.9,30,30,baixo,2025-03-10 16:45:00+00,-1181507,-5176814,MATO GROSSO
23852,Foco #23852,Cerrado,58,7.1,43.9,94,critico,2025-03-10 16:45:00+00,-1440087,-4787322,GOIÁS
23853,Foco #23853,Cerrado,36,11.8,34.9,92,critico,2025-03-10 16:45:00+00,-1030639,-4829054,TOCANTINS
23854,Foco #23854,Cerrado,38,14.3,30.4,40,baixo,2025-03-10 16:45:00+00,-1205505,-5089509,MATO GROSSO
23855,Foco #23855,Caatinga,28,10.5,44,87,critico,2025-03-10 16:45:00+00,-1415918,-4273385,BAHIA
23856,Foco #23856,Cerrado,29,16.2,38.5,65,alto,2025-03-10 16:45:00+00,-101854,-4544011,PIAUÍ
23857,Foco #23857,Cerrado,52,14.4,31.5,34,critico,2025-03-10 16:45:00+00,-1144147,-4349368,BAHIA
23858,Foco #23858,Amazônia,30,7.5,38.1,34,baixo,2025-03-10 16:45:00+00,-1083923,-5716909,MATO GROSSO
23859,Foco #23859,Cerrado,30,12.7,33.4,86,alto,2025-03-10 16:45:00+00,-1685095,-4952681,GOIÁS
23860,Foco #23860,Cerrado,27,17.3,43.3,88,medio,2025-03-10 16:45:00+00,-1374997,-480742,GOIÁS
23861,Foco #23861,Cerrado,46,8.6,40.5,83,alto,2025-03-10 16:45:00+00,-1313938,-4781323,TOCANTINS
23862,Foco #23862,Cerrado,26,10.4,42.6,36,alto,2025-03-10 16:45:00+00,-1292674,-4509617,BAHIA
23863,Foco #23863,Cerrado,54,14.7,37.2,30,alto,2025-03-10 16:45:00+00,-1625672,-4801926,GOIÁS
23864,Foco #23864,Cerrado,25,7.3,37.2,69,critico,2025-03-10 16:45:00+00,-1253155,-4732458,TOCANTINS
23865,Foco #23865,Cerrado,49,12.6,33.7,43,baixo,2025-03-10 16:45:00+00,-1529152,-4714468,GOIÁS
23866,Foco #23866,Cerrado,31,16.5,32.6,49,medio,2025-03-10 16:45:00+00,-1319859,-4782194,TOCANTINS
23867,Foco #23867,Amazônia,45,13.7,38.6,58,critico,2025-03-10 16:45:00+00,-1291967,-5472496,MATO GROSSO
23868,Foco #23868,Cerrado,55,6.3,31.6,67,alto,2025-03-10 16:45:00+00,-1534462,-462979,MINAS GERAIS
23869,Foco #23869,Cerrado,21,12.4,33,32,critico,2025-03-10 16:45:00+00,-1311293,-4788634,TOCANTINS
